timestamp,balance
2013-08-15 21:11:59,30.51000022888184
2013-08-16 05:00:01,20.149999618530273
2013-08-17 05:00:01,6.800000190734863
2013-08-18 05:00:01,0.8500000238418579
2013-08-19 05:00:01,0.8500000238418579
2013-08-19 18:53:36,0.8399999737739563
2013-08-19 18:53:37,50.84000015258789
2013-08-20 05:00:01,43.709999084472656
2013-08-21 05:00:01,35.689998626708984
2013-08-22 05:00:01,33.61999893188477
2013-08-23 05:00:01,24.10000038146973
2013-08-24 05:00:01,12.199999809265135
2013-08-24 22:07:45,0.2899999916553497
2013-08-24 22:07:46,50.290000915527344
2013-08-25 05:00:01,41.97000122070313
2013-08-26 05:00:01,31.790000915527344
2013-08-27 05:00:01,19.88999938964844
2013-08-28 05:00:01,17.510000228881836
2013-08-29 05:00:01,17.510000228881836
2013-08-30 05:00:01,12.75
2013-08-31 05:00:01,5.170000076293944
2013-09-01 05:00:01,0.4099999964237213
2013-09-01 16:48:02,0.4000000059604645
2013-09-01 16:48:03,50.4000015258789
2013-09-02 05:00:01,46.84000015258789
2013-09-03 05:00:01,36.13000106811523
2013-09-04 05:00:01,18.590000152587887
2013-09-05 05:00:01,12.640000343322756
2013-09-06 05:00:01,8.189999580383299
2013-09-07 05:00:01,0.17000000178813934
2013-09-07 14:44:38,0.1599999964237213
2013-09-07 14:44:39,50.1599998474121
2013-09-08 05:00:01,30.25
2013-09-09 05:00:01,27.29999923706055
2013-09-10 05:00:01,18.96999931335449
2013-09-11 05:00:01,1.7400000095367432
2013-09-11 19:36:26,0.5400000214576721
2013-09-11 19:36:27,50.540000915527344
2013-09-12 05:00:01,41.959999084472656
2013-09-13 05:00:01,29.79999923706055
2013-09-14 05:00:01,19.399999618530273
2013-09-15 05:00:01,2.3499999046325684
2013-09-16 05:00:01,2.3499999046325684
2013-09-17 05:00:01,0.2800000011920929
2013-09-18 00:26:46,0.2700000107288361
2013-09-18 00:26:47,20.270000457763672
2013-09-18 05:00:01,19.090000152587887
2013-09-19 05:00:01,17.020000457763672
2013-09-20 05:00:01,2.4800000190734863
2013-09-21 00:32:45,1.5900000333786013
2013-09-21 00:32:46,31.59000015258789
2013-09-21 05:00:01,29.21999931335449
2013-09-22 05:00:01,21.200000762939453
2013-09-23 05:00:01,21.200000762939453
2013-09-24 00:30:24,14.050000190734865
2013-09-24 00:30:25,64.05000305175781
2013-09-24 05:00:01,61.11000061035156
2013-09-25 05:00:01,49.52000045776367
2013-09-26 05:00:01,41.18999862670898
2013-09-27 05:00:01,35.54999923706055
2013-09-28 05:00:01,26.03000068664551
2013-09-29 05:00:01,3.430000066757202
2013-09-30 05:00:01,1.3600000143051147
2013-10-01 00:26:29,0.4699999988079071
2013-10-01 00:26:30,30.46999931335449
2013-10-01 05:00:01,30.479999542236328
2013-10-02 05:00:01,24.04999923706055
2013-10-03 05:00:01,0.5600000023841858
2013-10-03 14:17:15,0.550000011920929
2013-10-03 14:17:16,50.54999923706055
2013-10-04 05:00:01,41.09000015258789
2013-10-05 05:00:01,14.039999961853027
2013-10-05 22:42:59,0.9399999976158142
2013-10-05 22:43:00,50.93999862670898
2013-10-06 05:00:01,15.869999885559082
2013-10-07 05:00:01,11.710000038146973
2013-10-08 05:00:01,0.119999997317791
2013-10-09 00:41:17,0.10999999940395357
2013-10-09 00:41:18,50.11000061035156
2013-10-09 05:00:01,47.7400016784668
2013-10-10 05:00:01,37.02999877929688
2013-10-11 05:00:01,27.51000022888184
2013-10-12 05:00:01,10.020000457763672
2013-10-13 05:00:01,7.639999866485595
2013-10-14 05:00:01,6.449999809265137
2013-10-15 05:00:01,0.5
